image_id,ImageName,Class,X1,Y1,X2,Y2
1485,20191104141939078_Lepton_050.jpg,0,2,48,57,113
1486,20200715155316876_Lepton_325.jpg,1,43,29,65,111
1487,20191106182527063_Lepton_100.jpg,1,75,9,103,109
1488,20191111111612943_Lepton_030.jpg,0,63,43,83,79
1489,20200715161247533_Lepton_000.jpg,0,64,46,88,72
1490,20191104150327649_Lepton_220.jpg,1,81,9,126,65
1490,20191104150327649_Lepton_220.jpg,0,132,35,158,86
1491,20200715134841087_Lepton_015.jpg,1,94,26,135,90
1492,20191106161658653_Lepton_080.jpg,1,46,33,89,87
1493,20191104145926274_Lepton_720.jpg,1,71,1,142,61
1493,20191104145926274_Lepton_720.jpg,0,92,19,136,60
1494,20200715155626264_Lepton_105.jpg,0,94,65,121,95
1494,20200715155626264_Lepton_105.jpg,1,51,60,106,120
1495,20191028150530562_Lepton_130.jpg,1,41,65,58,117
1496,20191104141808944_Lepton_410.jpg,0,109,75,149,105
1497,20200715111433413_Lepton_315.jpg,0,101,60,130,98
1498,20191104150159278_Lepton_070.jpg,1,38,41,74,89
1499,20200715134852865_Lepton_560.jpg,1,94,33,145,108
1500,20191111132700400_Lepton_040.jpg,1,95,70,129,120
1501,20191106110603794_Lepton_270.jpg,1,75,2,126,62
1502,20191104150935765_Lepton_350.jpg,0,63,39,98,71
1503,20191106174436234_Lepton_110.jpg,0,88,34,115,107
1504,20191104142924333_Lepton_360.jpg,1,25,29,74,88
1504,20191104142924333_Lepton_360.jpg,0,8,61,57,97
1505,20200715141041801_Lepton_635.jpg,0,66,46,89,87
1506,20191104113429608_Lepton_010.jpg,0,19,65,42,86
1507,20191104154533552_Lepton_280.jpg,1,118,32,151,88
1508,20191104145933195_Lepton_110.jpg,1,40,31,80,80
1509,20200715161304714_Lepton_235.jpg,0,61,58,80,81
1510,20191104104836990_Lepton_170.jpg,1,39,13,84,74
1510,20191104104836990_Lepton_170.jpg,0,1,25,29,80
1511,20191104143156701_Lepton_070.jpg,1,57,36,101,91
1512,20200715110830977_Lepton_070.jpg,0,54,60,74,87
1513,20191028132752316_Lepton_090.jpg,0,21,59,57,96
1514,20200715155946034_Lepton_195.jpg,1,69,54,119,115
1514,20200715155946034_Lepton_195.jpg,0,82,69,102,91
1515,20191104150336828_Lepton_870.jpg,0,39,52,63,81
1516,20191104114355584_Lepton_250.jpg,1,81,0,115,80
1517,20200715135336185_Lepton_620.jpg,1,78,39,129,109
1517,20200715135336185_Lepton_620.jpg,0,63,48,91,100
1518,20191112111133677_Lepton_020.jpg,0,71,58,96,95
1519,20200715111417263_Lepton_540.jpg,0,114,51,136,99
1520,20191106110214886_Lepton_170.jpg,0,47,61,103,90
1521,20191107104500146_Lepton_020.jpg,0,56,34,72,62
1522,20191107112412298_Lepton_290.jpg,1,0,4,68,117
1523,20191106160209944_Lepton_080.jpg,0,90,52,110,88
1524,20191104144620016_Lepton_290.jpg,1,96,65,113,117
1525,20191111111933648_Lepton_320.jpg,0,55,56,75,75
1526,20191111131438895_Lepton_390.jpg,0,112,41,152,82
1527,20191104110918793_Lepton_020.jpg,0,107,57,130,98
1528,20200715105344138_Lepton_265.jpg,0,63,73,85,103
1528,20200715105344138_Lepton_265.jpg,1,76,42,102,93
1529,20191112122735467_Lepton_280.jpg,1,25,11,70,117
1530,20191107110636659_Lepton_770.jpg,0,61,40,95,69
1531,20200715155144934_Lepton_595.jpg,1,77,61,132,120
1532,20191106181304517_Lepton_050.jpg,1,77,7,139,73
1533,20200715134852865_Lepton_390.jpg,1,69,44,127,119
1534,20191028131401220_Lepton_530.jpg,0,72,52,101,99
1534,20191028131401220_Lepton_530.jpg,1,39,41,81,108
1535,20200715135025251_Lepton_625.jpg,1,112,22,160,120
1536,20200715161714887_Lepton_645.jpg,0,90,56,109,116
1537,20191104115317236_Lepton_200.jpg,1,103,16,140,118
1538,20191104111942694_Lepton_320.jpg,0,92,50,138,91
1539,20191107111304306_Lepton_070.jpg,1,60,2,97,77
1540,20191112112510849_Lepton_110.jpg,0,97,29,116,64
1541,20200715111031370_Lepton_335.jpg,0,61,61,80,88
1542,20191111112242141_Lepton_160.jpg,0,25,31,43,86
1542,20191111112242141_Lepton_160.jpg,1,39,23,74,72
1543,20200715155626264_Lepton_499.jpg,1,70,49,106,89
1543,20200715155626264_Lepton_499.jpg,0,79,59,107,94
1544,20191106161213318_Lepton_110.jpg,0,39,80,103,117
1545,20191106180705573_Lepton_360.jpg,1,12,36,70,82
1545,20191106180705573_Lepton_360.jpg,0,33,68,67,112
1546,20191111132640773_Lepton_270.jpg,1,117,77,144,106
1547,20200715111417263_Lepton_320.jpg,0,103,48,125,87
1548,20200715155626264_Lepton_221.jpg,1,76,50,124,116
1549,20191104115458746_Lepton_150.jpg,1,115,68,159,120
1550,20200715161432615_Lepton_190.jpg,0,69,48,92,75
1551,20191106155704442_Lepton_100.jpg,0,77,68,103,94
1552,20191112111145874_Lepton_160.jpg,0,102,64,128,111
1553,20200715155752953_Lepton_015.jpg,1,81,2,115,73
1553,20200715155752953_Lepton_015.jpg,0,91,15,111,39
1554,20191106182616341_Lepton_310.jpg,1,11,2,47,120
1555,20191104153040247_Lepton_410.jpg,0,79,2,121,18
1556,20191106105924766_Lepton_320.jpg,0,58,51,87,82
1556,20191106105924766_Lepton_320.jpg,1,9,32,70,89
1557,20191104145926274_Lepton_680.jpg,1,86,9,137,66
1557,20191104145926274_Lepton_680.jpg,0,110,20,139,57
1558,20191106182715650_Lepton_220.jpg,1,125,71,154,111
1559,20191111135131989_Lepton_020.jpg,0,23,65,48,91
1560,20191106104948366_Lepton_070.jpg,0,36,51,61,84
1561,20191028131401555_Lepton_530.jpg,1,26,23,107,110
1561,20191028131401555_Lepton_530.jpg,0,59,42,134,113
1562,20191028133156355_Lepton_690.jpg,0,83,39,122,108
1563,20200715155153354_Lepton_060.jpg,1,84,2,121,72
1564,20191104150342280_Lepton_610.jpg,0,31,55,56,88
1564,20191104150342280_Lepton_610.jpg,1,28,50,72,91
1565,20200715141811603_Lepton_605.jpg,0,102,27,118,70
1566,20191028164255483_Lepton_010.jpg,1,102,2,160,120
1567,20191104142011842_Lepton_290.jpg,0,106,76,146,104
1568,20191028131005597_Lepton_210.jpg,0,77,13,102,66
1568,20191028131005597_Lepton_210.jpg,0,77,13,102,66
1568,20191028131005597_Lepton_210.jpg,1,73,6,111,89
1569,20191107104451365_Lepton_050.jpg,0,49,51,71,79
1570,20200715160140709_Lepton_040.jpg,0,26,62,48,90
1571,20200715160652252_Lepton_380.jpg,0,131,70,160,100
1572,20191028162105050_Lepton_120.jpg,0,63,55,98,92
1573,20200715155616394_Lepton_015.jpg,1,111,48,150,96
1573,20200715155616394_Lepton_015.jpg,0,81,25,104,56
1574,20191111142300425_Lepton_160.jpg,1,92,67,112,120
1575,20191111140040060_Lepton_510.jpg,1,20,36,69,75
1575,20191111140040060_Lepton_510.jpg,0,38,50,64,81
1576,20200715140607227_Lepton_335.jpg,0,89,105,119,120
1577,20191112111006239_Lepton_280.jpg,0,98,64,132,106
1577,20191112111006239_Lepton_280.jpg,1,24,35,110,120
1578,20200715140751110_Lepton_125.jpg,0,70,63,91,88
1579,20191106163325370_Lepton_120.jpg,1,4,3,53,119
1580,20191028161113273_Lepton_080.jpg,1,20,4,96,115
1581,20191104142646693_Lepton_000.jpg,0,20,69,71,88
1582,20200715140808312_Lepton_020.jpg,0,58,70,82,100
1583,20191111130832619_Lepton_100.jpg,0,71,60,95,80
1584,20191104152236465_Lepton_040.jpg,0,61,71,115,94
1585,20191111130641222_Lepton_330.jpg,0,59,47,76,95
1585,20191111130641222_Lepton_330.jpg,1,110,1,160,120
1586,20191111112629853_Lepton_260.jpg,1,87,8,133,73
1587,20191104144632842_Lepton_340.jpg,1,0,12,44,118
1588,20191107104457763_Lepton_060.jpg,0,80,42,100,74
1589,20200715161307537_Lepton_520.jpg,0,71,88,100,120
1590,20191106160553290_Lepton_360.jpg,0,66,25,94,70
1591,20191111113621238_Lepton_200.jpg,1,56,20,103,119
1592,20191104145940892_Lepton_520.jpg,1,59,24,110,93
1592,20191104145940892_Lepton_520.jpg,0,63,44,96,107
1593,20200715135548664_Lepton_085.jpg,0,51,66,75,89
1593,20200715135548664_Lepton_085.jpg,1,80,40,130,110
1594,20191106174754551_Lepton_330.jpg,0,40,49,68,88
1595,20191104142754641_Lepton_170.jpg,0,48,67,82,108
1596,20200715140600690_Lepton_560.jpg,0,83,76,123,120
1597,20191104113433016_Lepton_260.jpg,0,47,68,73,102
1598,20191107112325387_Lepton_190.jpg,1,56,14,92,117
1599,20200715135351168_Lepton_345.jpg,0,59,74,81,113
1599,20200715135351168_Lepton_345.jpg,1,73,52,116,120
1600,20191111111511480_Lepton_220.jpg,0,77,15,92,61
1601,20200715105711622_Lepton_295.jpg,0,71,50,86,105
1601,20200715105711622_Lepton_295.jpg,1,84,46,111,93
1602,20191111141002544_Lepton_130.jpg,0,43,74,73,101
1603,20191028164144638_Lepton_240.jpg,1,11,34,72,118
1604,20200715141234942_Lepton_450.jpg,0,62,75,94,102
1605,20191111111720501_Lepton_280.jpg,0,30,44,81,65
1606,20191028161501302_Lepton_200.jpg,0,59,37,78,75
1607,20191111131438895_Lepton_370.jpg,0,112,41,151,81
1608,20191104153047460_Lepton_400.jpg,0,79,36,98,59
1609,20191028164255483_Lepton_320.jpg,1,50,7,90,116
1610,20200715110819186_Lepton_235.jpg,0,51,71,68,98
1611,20200715135344671_Lepton_070.jpg,1,95,17,142,83
1611,20200715135344671_Lepton_070.jpg,0,97,19,113,65
1612,20191106110344449_Lepton_100.jpg,1,75,2,144,65
1613,20191107111053106_Lepton_380.jpg,1,48,28,96,89
1613,20191107111053106_Lepton_380.jpg,0,75,10,95,34
1614,20200715161247533_Lepton_390.jpg,0,52,29,70,65
1615,20191106110222911_Lepton_340.jpg,0,48,76,122,109
1616,20191028161457800_Lepton_180.jpg,0,89,77,119,108
1617,20191028133205664_Lepton_020.jpg,0,70,17,111,120
1617,20191028133205664_Lepton_020.jpg,1,100,5,160,50
1618,20191104150803396_Lepton_420.jpg,1,6,13,46,84
1618,20191104150803396_Lepton_420.jpg,0,29,38,49,78
1619,20200715110830977_Lepton_315.jpg,0,36,75,59,106
1620,20191106105306853_Lepton_050.jpg,0,25,68,67,119
1621,20191111131543096_Lepton_180.jpg,1,39,28,80,79
1622,20191104110918793_Lepton_070.jpg,0,108,57,136,95
1623,20191111134953073_Lepton_320.jpg,0,24,61,48,90
1624,20191112113512437_Lepton_230.jpg,1,62,2,95,63
1625,20191104142930304_Lepton_390.jpg,1,17,26,97,101
1625,20191104142930304_Lepton_390.jpg,0,1,78,58,106
1626,20191104150600348_Lepton_060.jpg,0,86,34,120,80
1627,20191104115327041_Lepton_000.jpg,1,3,71,44,120
1628,20191028131546984_Lepton_350.jpg,0,71,46,148,113
1629,20191106160209944_Lepton_200.jpg,0,91,65,115,88
1630,20191104142513344_Lepton_190.jpg,0,24,55,68,88
1631,20191111142310733_Lepton_110.jpg,1,63,11,100,119
1632,20191106182616341_Lepton_350.jpg,1,77,8,119,119
1633,20191111141350242_Lepton_020.jpg,1,126,27,156,75
1634,20191106160553290_Lepton_210.jpg,0,59,19,79,69
1635,20191028161741464_Lepton_170.jpg,0,33,62,57,81
1636,20200715155626264_Lepton_295.jpg,0,91,49,106,95
1636,20200715155626264_Lepton_295.jpg,1,70,45,94,90
1637,20191028131528532_Lepton_710.jpg,0,118,30,157,67
1638,20191107112835939_Lepton_000.jpg,1,103,60,124,97
1639,20191112111423546_Lepton_230.jpg,0,83,2,103,29
1639,20191112111423546_Lepton_230.jpg,1,74,1,103,57
1640,20191112122848000_Lepton_070.jpg,1,78,78,95,116
1641,20191104115308141_Lepton_000.jpg,1,71,58,90,111
1642,20191106174930249_Lepton_050.jpg,0,77,53,115,85
1643,20191106161953242_Lepton_310.jpg,0,99,39,126,93
1643,20191106161953242_Lepton_310.jpg,1,89,17,147,85
1645,20191111132432966_Lepton_180.jpg,1,90,73,117,120
1646,20191028134443417_Lepton_880.jpg,0,53,55,91,119
1647,20191106160553290_Lepton_280.jpg,0,69,25,88,69
1648,20191107110248586_Lepton_040.jpg,0,63,75,104,93
1649,20191111134953073_Lepton_100.jpg,0,23,62,48,91
1650,20191106163409361_Lepton_290.jpg,1,29,8,69,113
1651,20191104112323983_Lepton_180.jpg,1,31,26,82,91
1651,20191104112323983_Lepton_180.jpg,0,81,11,131,120
1652,20191028131350053_Lepton_180.jpg,0,55,49,87,91
1652,20191028131350053_Lepton_180.jpg,1,17,33,63,94
1653,20191111132442336_Lepton_180.jpg,1,33,40,86,119
1654,20191104150602342_Lepton_120.jpg,0,25,53,45,107
1655,20191111131145258_Lepton_090.jpg,1,44,36,85,96
1656,20191106174248313_Lepton_150.jpg,0,66,23,108,88
1657,20191106161515634_Lepton_310.jpg,1,44,36,90,97
1657,20191106161515634_Lepton_310.jpg,0,46,52,75,101
1658,20200715135344671_Lepton_335.jpg,0,111,72,137,98
1658,20200715135344671_Lepton_335.jpg,1,90,37,143,86
1659,20191028133146299_Lepton_810.jpg,0,10,2,71,115
1660,20191104115320758_Lepton_090.jpg,1,0,10,40,118
1661,20191028150530562_Lepton_220.jpg,1,31,65,51,120
1662,20191106174749917_Lepton_050.jpg,0,39,65,69,96
1663,20191028152650778_Lepton_090.jpg,1,66,10,96,114
1664,20191104142930304_Lepton_610.jpg,0,47,53,98,97
1665,20191104144834144_Lepton_060.jpg,1,125,74,142,115
1666,20200715161714887_Lepton_605.jpg,0,88,55,108,114
1667,20191104112323983_Lepton_290.jpg,1,31,26,82,91
1667,20191104112323983_Lepton_290.jpg,0,41,28,73,92
1668,20191028152640174_Lepton_070.jpg,1,42,63,63,120
1669,20200715134852865_Lepton_505.jpg,1,93,35,156,108
1670,20200715135603839_Lepton_825.jpg,1,62,53,124,120
1670,20200715135603839_Lepton_825.jpg,0,68,49,86,98
1671,20191106110351362_Lepton_540.jpg,1,107,20,160,99
1672,20191028140628703_Lepton_212.jpg,0,23,52,64,104
1673,20200715135557066_Lepton_465.jpg,1,100,21,142,82
1673,20200715135557066_Lepton_465.jpg,0,79,39,102,87
1674,20200715140607227_Lepton_030.jpg,0,90,94,126,120
1675,20191106182622347_Lepton_330.jpg,1,77,26,114,120
1676,20191028134440421_Lepton_720.jpg,0,2,27,51,118
1677,20191028132809058_Lepton_450.jpg,0,2,4,28,115
1678,20191111140039074_Lepton_360.jpg,1,40,37,85,82
1678,20191111140039074_Lepton_360.jpg,0,47,53,74,89
1679,20191111131015279_Lepton_010.jpg,0,10,67,36,78
1680,20191028161113798_Lepton_380.jpg,1,71,50,121,118
1680,20191028161113798_Lepton_380.jpg,0,65,80,98,120
1681,20191104115202709_Lepton_300.jpg,1,64,59,82,118
1682,20191106161948844_Lepton_000.jpg,1,40,31,90,87
1683,20191028135241241_Lepton_653.jpg,0,122,61,160,107
1684,20191107110248586_Lepton_330.jpg,0,65,76,112,95
1685,20191111130733715_Lepton_300.jpg,0,26,63,45,80
1686,20200715155200057_Lepton_055.jpg,1,95,35,159,108
1687,20191104142020058_Lepton_220.jpg,0,27,50,70,94
1688,20191111142312894_Lepton_130.jpg,1,65,2,102,114
1689,20191107110242360_Lepton_270.jpg,0,61,57,105,85
1690,20200715110830977_Lepton_125.jpg,0,53,60,74,85
1691,20191104114249483_Lepton_310.jpg,0,30,78,80,109
1692,20191112113512437_Lepton_210.jpg,1,62,2,96,65
1693,20191107111053106_Lepton_360.jpg,1,59,16,92,83
1693,20191107111053106_Lepton_360.jpg,0,80,6,96,35
1694,20200715155746789_Lepton_185.jpg,1,86,63,129,120
1694,20200715155746789_Lepton_185.jpg,0,95,81,112,106
1695,20191104142311259_Lepton_070.jpg,0,34,24,62,88
1696,20191028130809472_Lepton_180.jpg,0,7,50,27,80
1696,20191028130809472_Lepton_180.jpg,1,1,41,33,88
1697,20191111140332194_Lepton_070.jpg,1,82,2,124,82
1698,20191106163626510_Lepton_300.jpg,1,94,52,141,118
1699,20191104144620016_Lepton_250.jpg,1,96,65,113,117
1700,20191104111937971_Lepton_140.jpg,0,51,24,75,58
1701,20191111131429454_Lepton_170.jpg,1,65,25,106,79
1701,20191111131429454_Lepton_170.jpg,0,84,38,104,66
1702,20191111130829407_Lepton_070.jpg,0,26,64,45,81
1703,20191111112106219_Lepton_110.jpg,1,34,20,77,68
1704,20191106105737528_Lepton_190.jpg,0,74,48,105,76
1705,20191106161510759_Lepton_470.jpg,0,63,53,96,97
1706,20191107110923970_Lepton_470.jpg,0,115,38,157,95
1707,20191104141927207_Lepton_000.jpg,0,26,49,68,94
1708,20200715135557066_Lepton_525.jpg,1,100,21,142,80
1708,20200715135557066_Lepton_525.jpg,0,90,28,106,74
1709,20191104104826145_Lepton_100.jpg,1,28,29,84,81
1710,20200715155316876_Lepton_430.jpg,1,74,26,100,119
1711,20200715105727759_Lepton_495.jpg,0,65,74,93,99
1711,20200715105727759_Lepton_495.jpg,1,41,54,107,113
1712,20191028161113798_Lepton_290.jpg,1,71,50,121,118
1712,20191028161113798_Lepton_290.jpg,0,60,79,102,120
1713,20191106180700743_Lepton_190.jpg,1,17,36,62,85
1713,20191106180700743_Lepton_190.jpg,0,45,50,85,97
1714,20191104150948781_Lepton_130.jpg,0,60,38,88,70
1715,20191028162058588_Lepton_290.jpg,0,56,23,86,100
1716,20191111111806704_Lepton_180.jpg,0,62,86,111,120
1717,20191028162232863_Lepton_250.jpg,0,26,68,55,84
1718,20191028131350053_Lepton_430.jpg,0,56,45,88,90
1718,20191028131350053_Lepton_430.jpg,1,17,31,63,94
1719,20200715155626264_Lepton_520.jpg,1,68,54,108,91
1719,20200715155626264_Lepton_520.jpg,0,86,63,104,96
1720,20200715135035037_Lepton_575.jpg,1,52,2,78,80
1721,20191028133153169_Lepton_800.jpg,0,2,74,43,118
1722,20191106105737528_Lepton_260.jpg,0,75,42,108,76
1723,20191028161457800_Lepton_050.jpg,1,89,18,138,81
1723,20191028161457800_Lepton_050.jpg,0,85,71,120,107
1724,20200715141234942_Lepton_045.jpg,0,51,51,65,73
1725,20191104145940892_Lepton_060.jpg,1,67,28,109,84
1726,20191107112414490_Lepton_270.jpg,1,57,15,95,120
1727,20200715135557066_Lepton_720.jpg,1,96,23,142,86
1727,20200715135557066_Lepton_720.jpg,0,92,43,118,94
1728,20200715155803890_Lepton_205.jpg,1,91,38,153,112
1728,20200715155803890_Lepton_205.jpg,0,112,56,136,72
1729,20191028133153169_Lepton_610.jpg,0,73,34,91,61
1730,20191028161113273_Lepton_250.jpg,1,4,12,97,117
1731,20191111142404104_Lepton_170.jpg,1,115,77,137,117
1732,20191111112056487_Lepton_310.jpg,0,103,83,141,120
1732,20191111112056487_Lepton_310.jpg,1,53,58,116,120
1733,20191107105602313_Lepton_240.jpg,0,117,66,148,108
1734,20191106105737528_Lepton_180.jpg,0,74,48,105,76
1735,20191111112242141_Lepton_290.jpg,0,15,41,57,110
1735,20191111112242141_Lepton_290.jpg,1,46,20,75,71
1736,20191112122918589_Lepton_250.jpg,1,95,68,133,120
1737,20191028135241241_Lepton_863.jpg,0,96,55,122,112
1738,20191104114355584_Lepton_290.jpg,1,81,0,115,80
1739,20191106105301860_Lepton_110.jpg,0,27,65,97,101
1740,20191111135009399_Lepton_020.jpg,0,67,63,92,86
1741,20200715111015315_Lepton_265.jpg,0,55,57,77,82
1742,20191111131015279_Lepton_120.jpg,0,10,66,50,80
1743,20191106174436234_Lepton_180.jpg,0,63,61,103,109
1744,20191106161209741_Lepton_350.jpg,0,50,54,86,84
1745,20191028130809472_Lepton_170.jpg,0,7,50,27,80
1745,20191028130809472_Lepton_170.jpg,1,1,41,33,88
1746,20191111142221315_Lepton_190.jpg,1,86,66,107,120
1747,20191028131353681_Lepton_440.jpg,0,118,27,146,73
1747,20191028131353681_Lepton_440.jpg,1,94,26,146,91
1748,20191111130423175_Lepton_050.jpg,0,88,48,118,83
1749,20200715155626264_Lepton_247.jpg,1,59,46,100,106
1749,20200715155626264_Lepton_247.jpg,0,95,47,111,95
1750,20191104145926274_Lepton_200.jpg,1,85,4,123,68
1751,20200715110709981_Lepton_215.jpg,0,76,65,100,89
1752,20200715140050606_Lepton_020.jpg,1,72,54,117,120
1752,20200715140050606_Lepton_020.jpg,0,56,91,89,120
1753,20191028160914050_Lepton_190.jpg,1,104,19,157,101
1753,20191028160914050_Lepton_190.jpg,0,103,26,143,88
1754,20191028164247546_Lepton_050.jpg,1,37,22,79,119
1755,20191111112427220_Lepton_410.jpg,0,77,18,105,45
1756,20191106110345443_Lepton_740.jpg,0,90,17,113,43
1757,20191028134444720_Lepton_690.jpg,0,32,73,69,118
1758,20191106181304517_Lepton_240.jpg,1,77,7,139,72
1759,20200715161247533_Lepton_495.jpg,0,42,30,57,65
1760,20200715160643803_Lepton_230.jpg,0,106,17,128,44
1761,20191028150538592_Lepton_130.jpg,1,43,22,98,118
1762,20191106175347725_Lepton_290.jpg,0,53,74,82,100
1763,20191104144849801_Lepton_200.jpg,1,68,34,110,113
1764,20200715155626264_Lepton_528.jpg,1,69,53,108,91
1764,20200715155626264_Lepton_528.jpg,0,88,65,108,97
1765,20191107110918706_Lepton_500.jpg,0,58,24,83,60
1766,20200715105101334_Lepton_125.jpg,1,81,6,113,99
1767,20191028161731021_Lepton_310.jpg,0,36,59,62,79
1768,20191104144853506_Lepton_360.jpg,1,129,43,160,116
1769,20191028160548991_Lepton_380.jpg,1,116,59,160,119
1770,20191104112330706_Lepton_160.jpg,1,70,25,127,110
1770,20191104112330706_Lepton_160.jpg,0,52,21,91,104
1771,20200715161702412_Lepton_435.jpg,0,33,72,67,99
1772,20200715141234942_Lepton_010.jpg,0,50,54,65,74
1773,20191028164419752_Lepton_220.jpg,1,115,77,133,116
1774,20191111111500913_Lepton_360.jpg,0,40,11,53,48
1775,20191106161655675_Lepton_390.jpg,1,2,31,45,94
1775,20191106161655675_Lepton_390.jpg,0,38,55,68,94
1776,20191028140634666_Lepton_477.jpg,0,12,87,62,120
1777,20191112111242703_Lepton_240.jpg,1,89,32,134,95
1777,20191112111242703_Lepton_240.jpg,0,92,37,130,55
1778,20191028161904398_Lepton_080.jpg,0,47,54,66,110
1779,20191106110217116_Lepton_140.jpg,0,69,52,110,83
1780,20191111132442336_Lepton_200.jpg,1,8,31,56,120
1781,20200715155626264_Lepton_402.jpg,1,69,43,94,89
1781,20200715155626264_Lepton_402.jpg,0,94,65,119,93
1782,20200715160129771_Lepton_165.jpg,0,95,100,126,120
1784,20200715160636494_Lepton_100.jpg,0,99,79,118,120
1785,20191111130528830_Lepton_070.jpg,0,42,57,58,83
1786,20191112122918589_Lepton_010.jpg,1,94,68,128,120
1787,20200715135603839_Lepton_410.jpg,1,75,48,119,120
1787,20200715135603839_Lepton_410.jpg,0,82,45,100,84
1788,20200715160123477_Lepton_650.jpg,0,99,93,137,107
1789,20191104112329103_Lepton_060.jpg,1,36,16,77,67
1790,20200715160129771_Lepton_395.jpg,0,91,59,115,92
1791,20191107112835939_Lepton_360.jpg,1,104,61,125,101
1792,20191106155626665_Lepton_130.jpg,0,47,62,68,106
1793,20191106161658653_Lepton_050.jpg,1,49,27,83,82
1794,20200715134846276_Lepton_145.jpg,1,79,3,122,73
1795,20191106161215081_Lepton_000.jpg,0,31,59,70,94
1796,20191104154245762_Lepton_280.jpg,1,84,62,101,120
1797,20191104143745024_Lepton_230.jpg,1,60,0,129,61
1798,20200715110653879_Lepton_285.jpg,0,76,74,106,99
1799,20191028162232863_Lepton_110.jpg,0,20,69,55,84
1800,20200715160123477_Lepton_195.jpg,0,11,89,36,119
1801,20200715155752953_Lepton_115.jpg,1,76,3,118,74
1801,20200715155752953_Lepton_115.jpg,0,82,13,113,38
1802,20191028131011216_Lepton_420.jpg,0,104,48,137,86
1802,20191028131011216_Lepton_420.jpg,1,81,37,153,104
1803,20191106160220517_Lepton_040.jpg,0,73,57,115,113
1804,20191104141818079_Lepton_110.jpg,1,35,32,79,85
1805,20191111140230626_Lepton_230.jpg,1,43,32,79,73
1805,20191111140230626_Lepton_230.jpg,0,37,60,68,94
1806,20191028130813438_Lepton_070.jpg,0,75,59,109,99
1806,20191028130813438_Lepton_070.jpg,1,72,57,129,119
1807,20191106174750673_Lepton_310.jpg,0,7,55,50,93
1808,20200715162640297_Lepton_245.jpg,0,47,77,79,113
1809,20191111131322630_Lepton_270.jpg,1,77,37,119,95
1809,20191111131322630_Lepton_270.jpg,0,29,55,46,89
1810,20191111131429454_Lepton_110.jpg,1,65,24,104,79
1810,20191111131429454_Lepton_110.jpg,0,49,42,63,85
1811,20191106161953414_Lepton_550.jpg,0,56,36,80,92
1812,20200715160140709_Lepton_505.jpg,0,65,48,81,98
1813,20191111141350242_Lepton_110.jpg,1,122,27,156,75
1814,20200715155626264_Lepton_537.jpg,1,69,53,108,91
1814,20200715155626264_Lepton_537.jpg,0,90,63,124,97
1815,20200715111015315_Lepton_575.jpg,0,58,63,82,86
1816,20191104144620016_Lepton_100.jpg,1,96,66,113,119
1817,20191104104618520_Lepton_180.jpg,1,44,14,93,69
1817,20191104104618520_Lepton_180.jpg,0,33,24,57,83
1818,20200715160652252_Lepton_045.jpg,0,74,57,96,120
1819,20200715111300906_Lepton_620.jpg,0,95,60,144,108
1820,20191104151106259_Lepton_260.jpg,0,89,39,127,85
1821,20191104110932821_Lepton_210.jpg,0,40,43,65,72
1822,20200715161435755_Lepton_125.jpg,0,67,69,98,96
1823,20191111134458303_Lepton_330.jpg,0,103,93,145,120
1824,20191106104720700_Lepton_330.jpg,0,53,38,73,68
1825,20191104104618520_Lepton_550.jpg,0,18,43,40,75
1826,20191111112059579_Lepton_310.jpg,0,3,57,32,96
1826,20191111112059579_Lepton_310.jpg,1,5,45,36,88
1827,20191104114236964_Lepton_130.jpg,0,114,61,160,99
1828,20191106174930249_Lepton_060.jpg,0,77,52,112,86
1829,20200715140050606_Lepton_530.jpg,1,68,56,116,120
1829,20200715140050606_Lepton_530.jpg,0,40,75,69,114
1830,20200715161435755_Lepton_500.jpg,0,50,69,82,100
1831,20191106175527549_Lepton_070.jpg,0,61,49,94,120
1831,20191106175527549_Lepton_070.jpg,1,16,22,77,120
1832,20200715135603839_Lepton_475.jpg,1,75,48,119,120
1832,20200715135603839_Lepton_475.jpg,0,80,47,98,89
1833,20191111112106219_Lepton_600.jpg,0,24,52,58,120
1834,20191112111134500_Lepton_210.jpg,0,62,45,82,75
1835,20200715155626264_Lepton_563.jpg,1,69,53,105,89
1835,20200715155626264_Lepton_563.jpg,0,88,62,126,99
1836,20191111130738561_Lepton_040.jpg,0,77,50,95,81
1837,20191111131205042_Lepton_110.jpg,1,79,36,121,95
1837,20191111131205042_Lepton_110.jpg,0,47,22,87,112
1838,20191104153040247_Lepton_360.jpg,0,75,2,116,18
1839,20191104110934606_Lepton_060.jpg,0,59,57,103,102
1840,20191106175527183_Lepton_140.jpg,0,71,38,91,83
1841,20191111132453065_Lepton_060.jpg,1,0,0,62,118
1842,20191106163404042_Lepton_170.jpg,1,61,23,92,117
1843,20191111131322630_Lepton_060.jpg,1,76,38,118,96
1844,20191028135251093_Lepton_343.jpg,1,62,37,121,120
1844,20191028135251093_Lepton_343.jpg,0,35,61,68,107
1845,20191111132432966_Lepton_200.jpg,1,93,83,118,120
1846,20191104113436850_Lepton_080.jpg,0,39,57,63,79
1847,20191104154254965_Lepton_230.jpg,1,48,9,79,119
1848,20191028131528532_Lepton_170.jpg,0,119,28,136,59
1849,20200715141251988_Lepton_515.jpg,0,48,83,81,120
1850,20200715161432615_Lepton_135.jpg,0,68,49,90,75
1851,20191104153055282_Lepton_180.jpg,0,47,67,84,99
